quote_id;Insurer_A_price;Insurer_B_price;Insurer_C_price;Insurer_D_price;Insurer_E_price;Insurer_F_price;Insurer_G_price;Insurer_H_price;Insurer_I_price;Insurer_J_price;Insurer_K_price
581106;149.25;268.57;171.44;182.62;188.26;146.77;204.38;247.38;158.6;231.42;188.59
581107;36.92;43.15;44.17;43.33;55.55;38.32;35.09;36.66;52.76;52.15;32.51
581108;47.75;63.68;61.04;56.37;35.22;63.37;71.98;79.59;60.31;68.62;79.17
581109;22.8;47.33;41.57;33.65;25.33;34.01;37.81;39.45;37.87;112.41;50.19
581110;41.32;62.15;50.07;58.59;56.41;46.27;46.51;18.36;105.47;69.79;91.92
581111;36.08;42.45;43.31;43.38;52.7;37.86;34.73;36.65;56.77;52.6;32.16
581112;59.04;70.27;77.86;66.64;112.12;78.39;70.21;86.43;68.58;84.29;89.23
581113;88.44;113.48;104.16;117.07;99.26;107.03;97.12;137.16;92.76;133.23;149.92
581114;79.52;67.97;90.46;59.71;78.56;64.43;71.8;82.19;60.22;75.62;81.98
581115;310.49;473.35;421.62;350.44;659.42;515.94;324.95;438.41;395.39;1052.6;546.97
581116;26.38;40.32;38.55;32.71;11.55;29.46;32.19;16.15;39.87;70.66;47.54
581117;72.26;105.94;92.79;106.73;75.02;82.61;92.42;164.26;74.12;106.98;79.54
581118;136.94;170.05;195.15;176.11;187.53;128.68;132.13;199.58;225.38;257.17;173.67
581119;55.13;50.78;66.34;45.19;88.15;58.85;54.41;76.52;79.01;57.95;74.07
581120;151.2;199.8;162.42;156.6;180.02;152.6;199.56;228.83;177.38;293.45;186.31
581121;41.35;49.3;47.28;54.72;63.9;45.76;45.05;93.34;75.35;55.91;69.95
581122;152.78;274.08;182.27;235.89;228.87;148.08;231.57;292.82;215.06;281.91;253.13
581123;93.59;157.52;127.82;139.87;166.63;110.9;146.77;225.4;155.7;129.41;214.5
581124;82.73;89.23;95.34;87.88;89.44;73.32;90.34;152.66;112.18;77.84;90.99
581125;37.82;39.29;52.52;39.68;73.34;41.39;29.15;61.16;40.59;41.4;69.43
581126;36.1;46.97;40.69;56.18;48.56;41.75;40.09;-21.88;76.78;65.33;67.54
581127;152.69;268.14;160.55;161.67;194.74;144.91;199.92;281.99;173.91;278.42;184.85
581128;169.77;248.27;156.89;233.67;253.13;132.35;148.4;259.22;239.67;286.27;196.93
581129;37.59;53.45;42.52;55.18;68.62;43.69;39.42;22.73;76.74;79.61;75.79
581130;628.7;342.57;373.26;290.08;389.06;323.32;256.82;352.23;393.59;376.56;389.24
581131;32.9;33.22;39.21;38.53;54.52;39.08;29.95;34.04;58.81;46.41;46.9
581132;41.14;65.77;64.22;69.82;64.32;66.05;61.15;54.44;97.34;58.45;81.12
581133;95.35;51.04;83.49;57.74;31.15;46.28;42.12;61.95;75.46;68.58;71.45
581134;74.93;101.23;108.49;119.91;126.02;81.01;73.61;87.53;158.66;176.46;102.78
581135;67.88;82.98;83.2;77.49;118.86;79.21;79.26;72.32;91.57;72.52;100.27
581136;181.08;271.51;187.31;239.58;195.05;166.59;178.29;198.27;222.24;323.15;217.68
581137;158.69;268.48;176.5;182.11;181.85;160.29;213.29;264.94;173.11;285.75;182.34
581138;88.44;113.48;104.16;117.07;99.26;107.03;97.12;137.16;92.76;133.23;149.92
581139;39.28;45.84;44.62;46.31;71.74;43.13;38.23;46.19;41.3;68.53;60.16
581140;148.07;209.96;140.91;138.99;207.32;151.18;171.79;196.32;164.48;311.76;182.17
581141;73.27;82.21;85.9;88.87;88.97;78.52;92.9;218.17;94.4;91.59;111.51
581142;120.55;124.28;156.21;144.02;158.52;119.36;120.8;278.09;228.03;157.92;229.66
581143;54.74;52.1;55.97;49.3;64.83;53.33;39.08;56.81;60.74;57.14;54.38
581144;57.44;65.05;81.61;69.38;78.89;68.68;70.8;188.53;59.1;75.82;74.27
581145;67.29;87.72;74.71;69.8;57.05;70.36;92.89;95.75;69.96;99.24;96.94
581146;42.33;33.33;44.95;24.16;-7.15;25.89;27.48;7.05;38.32;49.18;41.95
581147;146.77;259.07;165.45;177.79;191.67;144.9;198.58;255.68;152.93;237.86;171.64
581148;39.32;45.44;48.26;51.95;68.14;39.74;37.81;-17.44;97.64;67.63;81.57
581149;91.63;179.0;125.29;82.62;120.92;81.74;166.32;174.35;81.06;170.46;137.39
581150;50.68;46.04;52.05;44.49;61.37;48.05;34.49;54.92;56.85;51.65;55.36
581151;78.9;140.58;103.5;80.07;108.32;139.2;145.7;69.16;120.98;181.78;176.4
581152;34.12;40.65;44.54;42.2;50.42;44.53;35.27;44.88;48.36;57.98;56.15
581153;23.87;33.74;28.64;28.5;38.89;27.56;23.04;-6.89;33.63;39.48;25.53
581154;61.93;68.11;81.17;72.17;87.38;61.07;60.34;115.97;79.62;99.69;109.41
581155;67.88;82.98;83.2;77.49;118.86;79.21;79.26;72.32;91.57;72.52;100.27
581156;37.77;41.52;35.99;49.46;58.56;41.92;48.62;111.9;32.48;56.56;58.32
581157;22.19;33.6;28.45;28.21;40.82;27.36;22.94;-6.32;32.95;39.48;25.53
581158;107.8;159.98;166.76;144.84;197.68;104.55;86.52;134.29;173.62;261.56;262.02
581159;31.63;37.47;31.69;26.26;41.3;35.76;31.43;-10.18;31.01;37.82;31.88
581160;66.55;74.16;79.23;80.6;75.34;59.72;67.04;116.99;63.88;73.69;68.66
581161;179.45;354.85;203.91;179.76;206.6;167.12;257.8;292.48;196.32;374.73;223.9
581162;152.78;274.08;182.27;235.89;228.87;148.08;231.57;292.82;215.06;281.91;253.13
581163;36.1;46.97;40.69;56.18;48.56;41.75;40.09;-21.88;76.78;65.33;67.54
581164;43.71;50.35;55.61;50.24;50.35;47.29;37.95;38.08;54.43;60.2;63.6
581165;62.18;75.91;70.09;96.77;95.94;62.79;72.22;93.95;108.93;135.29;99.69
581166;56.54;59.26;64.82;62.36;69.17;71.62;57.87;72.66;75.36;55.8;54.7
581167;45.76;54.32;53.34;59.45;63.38;50.07;51.85;84.99;77.66;64.2;57.03
581168;62.36;72.8;55.63;89.8;62.48;51.12;75.05;162.54;120.69;132.13;120.24
581169;42.49;48.42;40.3;54.09;63.98;46.83;56.07;128.94;36.94;64.01;62.14
581170;39.32;45.44;48.26;51.95;68.14;39.74;37.81;-17.44;97.64;67.63;81.57
581171;181.08;271.51;187.31;239.58;195.05;166.59;178.29;198.27;222.24;323.15;217.68
581172;46.11;57.43;42.94;70.41;45.36;53.69;65.35;148.28;44.71;76.82;82.43
581173;89.04;116.5;101.12;129.67;118.8;104.21;108.24;153.68;126.45;188.22;104.69
581174;56.53;59.14;64.86;69.44;74.12;73.16;59.32;71.44;78.19;60.67;58.73
581175;81.69;97.06;81.88;111.06;103.1;77.61;61.55;64.62;110.62;166.28;91.12
581176;61.45;86.09;87.92;75.78;115.65;68.15;66.79;91.66;126.09;147.82;135.58
581177;56.8;62.8;66.44;76.39;76.26;54.68;60.15;75.32;87.19;119.93;76.81
581178;30.66;43.77;42.77;44.65;48.25;37.11;52.23;110.96;35.35;64.56;65.32
581179;95.05;130.18;111.64;113.93;104.65;105.74;156.8;212.21;127.6;108.4;109.48
581180;120.53;171.43;168.71;178.03;140.22;150.69;167.39;175.22;189.83;160.29;212.87
581181;67.07;74.58;106.55;67.08;120.53;76.7;72.2;80.39;64.82;79.27;92.4
581182;36.53;39.75;37.72;25.9;58.46;40.93;36.12;48.31;41.08;49.18;52.14
581183;166.37;230.88;276.4;254.4;281.67;236.0;208.01;315.01;264.52;298.17;271.41
581184;78.9;140.58;103.5;80.07;108.32;139.2;145.7;69.16;120.98;181.78;176.4
581185;83.94;121.77;103.47;110.34;116.7;101.96;152.42;200.4;99.91;88.92;111.18
581186;29.36;30.03;30.98;33.64;31.29;32.13;28.77;52.17;33.86;33.13;40.85
581187;25.35;33.15;41.15;37.98;37.91;44.01;31.49;52.93;58.25;37.51;53.68
581188;38.58;54.27;52.29;45.7;65.18;43.08;43.23;-3.14;48.55;67.56;55.32
581189;93.92;97.63;104.87;121.29;135.17;91.95;107.2;156.43;164.14;89.32;158.49
581190;43.64;60.59;54.26;47.19;58.01;51.87;56.57;65.01;65.77;57.27;72.53
581191;166.37;230.88;276.4;254.4;281.67;236.0;208.01;315.01;264.52;298.17;271.41
581192;91.05;130.4;109.02;112.81;162.95;107.97;141.79;242.32;116.39;106.26;125.66
581193;91.63;179.0;125.29;82.62;120.92;81.74;166.32;174.35;81.06;170.46;137.39
581194;24.7;33.9;33.88;37.93;44.54;31.86;34.36;75.76;29.55;41.78;47.43
581195;52.04;76.7;63.93;75.39;75.81;59.86;73.06;26.19;107.91;133.67;128.24
581196;51.27;68.92;50.33;50.39;61.59;53.99;54.42;56.79;64.91;65.17;68.75
581197;50.66;72.68;61.79;52.46;79.84;57.93;58.22;124.36;61.69;93.02;88.56
581198;100.06;127.36;119.27;155.21;130.11;93.37;99.04;111.9;190.68;186.51;99.27
581199;116.09;213.65;148.72;158.18;148.25;147.93;162.65;204.63;159.88;118.61;129.79
581200;86.81;144.34;110.55;118.42;150.58;115.53;153.59;247.44;137.37;119.16;125.16
581201;166.3;238.88;283.95;291.16;237.63;248.91;222.19;305.45;287.52;346.78;265.62
581202;108.84;157.07;144.1;140.15;219.39;130.38;156.97;295.14;118.56;134.92;234.21
581203;698.47;344.5;313.43;314.35;475.12;343.95;252.92;334.36;372.29;316.04;257.9
581204;101.38;127.43;140.98;117.78;167.57;119.38;118.87;225.09;154.84;123.9;183.21
581205;1012.78;336.8;378.87;367.82;340.59;261.44;247.57;332.47;391.63;406.83;349.82
581206;120.53;171.43;168.71;178.03;140.22;150.69;167.39;175.22;189.83;160.29;212.87
581207;66.99;83.07;102.47;73.11;100.33;77.68;76.87;97.85;88.35;94.09;96.91
581208;48.25;55.28;58.62;51.74;80.92;54.46;47.45;55.74;72.2;68.02;67.11
581209;52.44;59.2;64.69;70.01;67.2;59.77;54.92;63.34;55.76;65.75;78.67
581210;56.43;70.68;78.29;76.65;92.62;71.16;68.39;88.23;80.7;86.63;117.49
581211;86.27;128.94;95.29;104.68;118.84;79.5;87.22;148.45;100.18;208.56;127.6
581212;30.12;30.52;30.93;32.19;38.81;31.39;30.61;19.06;35.21;41.05;36.33
581213;89.16;155.34;106.74;82.75;109.56;73.88;134.13;146.8;71.65;143.4;109.31
581214;240.33;471.84;381.21;302.7;475.41;267.75;306.68;342.42;346.44;696.56;408.03
581215;190.74;276.05;219.01;190.05;197.23;153.68;172.77;212.48;258.28;254.58;168.54
581216;88.21;122.84;100.99;109.65;157.5;103.97;138.7;240.55;103.25;106.2;128.44
581217;100.61;129.17;141.77;122.05;170.87;123.59;121.74;231.78;158.52;125.52;191.35
581218;137.45;157.46;182.76;180.51;248.12;178.3;165.94;258.27;223.89;249.88;241.25
581219;70.44;71.69;77.82;73.77;84.08;80.01;68.46;64.06;80.05;66.99;87.76
581220;86.52;55.33;96.25;68.33;77.04;56.97;58.72;130.82;50.49;65.88;59.12
581221;69.4;42.47;77.8;57.67;72.13;47.13;47.08;111.07;43.56;67.16;67.47
581222;123.3;158.55;137.86;134.48;178.67;120.42;164.99;317.32;165.17;203.79;165.88
581223;81.89;121.7;139.8;113.61;160.03;108.25;123.97;330.32;114.49;138.0;207.01
581224;34.66;48.1;47.26;52.91;83.42;45.38;36.33;8.09;86.44;58.14;61.22
581225;42.51;59.7;42.9;61.44;57.19;49.26;55.29;24.81;81.98;75.39;97.24
581226;41.64;53.74;50.44;36.03;35.77;35.55;40.99;31.05;41.36;101.06;51.21
581227;80.09;118.21;127.17;83.49;120.54;92.53;81.57;125.44;94.45;100.23;96.94
581228;133.06;171.98;141.61;151.44;146.99;127.42;140.87;163.91;151.89;154.47;155.01
581229;41.64;53.74;50.44;36.03;35.77;35.55;40.99;31.05;41.36;101.06;51.21
581230;169.2;282.22;272.32;219.34;310.19;177.96;185.29;294.4;235.21;275.45;256.85
581231;88.57;120.34;100.61;106.5;155.69;108.95;135.31;237.77;115.01;108.18;121.42
581232;78.27;87.07;94.73;77.91;107.04;87.58;73.81;84.02;87.54;71.17;98.63
581233;228.33;416.22;248.73;293.43;312.6;195.86;330.08;348.33;260.81;547.08;477.99
581234;85.98;94.44;107.96;109.88;99.51;72.39;124.51;214.48;82.33;134.39;132.63
581235;52.32;56.25;65.2;55.22;20.67;62.37;61.2;67.32;77.78;60.84;76.71
581236;132.11;66.95;116.54;59.92;34.26;57.48;52.96;92.7;71.17;82.97;82.72
581237;64.71;63.85;76.32;75.36;119.6;76.91;64.51;85.67;77.68;72.7;86.97
581238;50.28;69.82;51.33;70.23;88.46;56.51;54.72;58.32;96.18;69.26;67.62
581239;76.68;84.02;99.93;102.52;100.65;71.04;71.64;129.16;113.34;168.24;161.1
581240;67.88;82.98;83.2;77.49;118.86;79.21;79.26;72.32;91.57;72.52;100.27
581241;66.14;68.96;73.7;74.52;85.99;64.33;72.55;200.88;65.63;78.39;86.99
581242;130.38;220.28;196.47;166.06;257.2;123.39;159.31;274.34;145.75;211.73;207.55
581243;71.83;84.0;88.18;93.48;95.27;88.8;89.24;90.69;88.54;75.91;119.72
581244;109.22;160.01;125.31;156.65;172.91;105.84;134.26;112.21;229.86;174.86;290.15
581245;67.45;103.44;87.61;99.16;94.45;80.64;98.27;161.34;110.85;97.56;155.91
581246;86.4;116.79;96.28;102.86;160.02;109.76;134.39;231.36;120.8;102.16;113.63
581247;232.68;364.38;390.89;316.34;344.7;339.25;329.16;394.85;380.83;369.6;421.89
581248;131.27;155.23;159.67;130.01;169.91;158.9;86.86;83.53;108.24;156.42;193.14
581249;38.16;50.71;49.45;56.15;56.42;54.4;49.72;42.55;82.07;55.07;50.37
581250;69.4;42.47;77.8;57.67;72.13;47.13;47.08;111.07;43.56;67.16;67.47
581251;97.14;129.42;121.11;146.11;140.82;95.08;147.71;265.67;96.2;141.53;161.87
581252;44.22;69.58;66.23;54.37;27.91;64.93;72.53;113.54;53.77;55.53;95.84
581253;232.68;364.38;390.89;316.34;344.7;339.25;329.16;394.85;380.83;369.6;421.89
581254;144.05;197.79;215.92;167.35;195.84;129.08;148.17;234.04;156.28;194.02;178.9
581255;81.38;99.59;104.68;96.32;105.57;88.54;77.53;85.46;302.41;80.76;94.22
581256;89.16;155.34;106.74;82.75;109.56;73.88;134.13;146.8;71.65;143.4;109.31
581257;51.96;60.64;63.76;58.45;83.63;64.5;62.65;58.66;56.06;69.08;64.12
581258;145.57;201.84;218.0;151.64;180.56;135.84;148.4;198.75;170.56;192.36;172.92
581259;88.07;124.11;100.12;106.93;155.47;103.66;132.46;228.49;101.1;104.61;122.74
581260;40.53;62.14;51.85;54.99;51.7;58.14;66.91;52.44;65.38;52.66;72.59
581261;43.93;55.79;54.78;63.07;62.93;58.91;52.71;46.16;89.47;62.73;55.31
581262;86.52;55.33;96.25;68.33;77.04;56.97;58.72;130.82;50.49;65.88;59.12
581263;186.06;269.9;199.09;241.74;191.89;162.19;191.42;218.85;167.82;340.18;213.28
581264;116.23;179.68;183.26;150.37;174.98;135.05;134.64;208.79;155.97;153.83;164.3
581265;147.37;269.53;183.87;197.63;176.95;161.95;197.9;240.28;162.34;176.87;145.91
581266;45.87;64.5;46.02;55.72;83.52;52.5;52.18;36.34;61.61;64.88;50.49
581267;72.26;105.94;92.79;106.73;75.02;82.61;92.42;164.26;74.12;106.98;79.54
581268;29.0;47.94;32.91;41.07;47.16;46.27;35.3;0.1;47.98;57.17;53.23
581269;594.4;304.62;403.95;301.39;225.52;271.63;253.32;278.94;339.71;314.82;237.56
581270;66.14;68.96;73.7;74.52;85.99;64.33;72.55;200.88;65.63;78.39;86.99
581271;74.81;74.31;85.67;79.64;85.06;72.02;87.49;192.72;82.18;89.87;103.2
581272;50.43;66.62;69.08;69.34;74.53;54.18;65.05;117.11;80.15;85.01;95.51
581273;30.79;46.98;46.53;46.11;63.32;42.59;41.21;37.36;52.92;55.26;61.81
581274;113.88;183.46;181.01;163.61;259.35;145.52;189.53;303.43;152.96;167.77;265.95
581275;89.16;155.34;106.74;82.75;109.56;73.88;134.13;146.8;71.65;143.4;109.31
581276;112.71;155.1;160.47;148.24;150.73;113.18;123.13;236.75;121.72;172.89;145.85
581277;164.47;159.58;173.34;132.93;133.21;100.47;98.51;183.42;122.53;159.94;105.0
581278;51.68;60.65;63.76;58.84;83.63;65.58;62.65;63.36;56.11;69.79;64.18
581279;260.17;283.66;346.31;336.27;319.51;189.41;176.29;278.2;360.85;324.98;314.51
581280;48.3;50.5;50.69;48.0;73.36;46.54;36.12;56.33;55.84;60.82;67.16
581281;94.94;161.58;144.88;138.91;142.56;111.4;119.24;187.59;132.13;119.13;125.04
581282;86.52;55.33;96.25;68.33;77.04;56.97;58.72;130.82;50.49;65.88;59.12
581283;54.77;72.66;60.66;79.59;95.26;66.23;72.23;73.03;115.24;78.15;82.91
581284;93.59;151.06;111.46;122.03;170.98;119.85;155.55;265.19;135.36;125.43;138.03
581285;134.92;154.09;164.9;119.76;169.55;156.43;86.54;81.91;108.81;155.77;188.69
581286;181.39;114.17;167.57;119.11;129.93;73.3;100.72;177.02;67.04;141.51;141.99
581287;101.38;135.9;114.96;133.21;106.24;117.69;162.83;139.82;140.01;111.6;115.39
581288;698.47;344.5;313.43;314.35;475.12;343.95;252.92;334.36;372.29;316.04;257.9
581289;44.53;56.29;50.35;51.87;77.02;47.43;48.78;28.54;51.07;55.63;61.43
581290;44.35;65.99;58.54;60.78;78.87;65.81;69.11;83.31;70.03;69.68;74.17
581291;81.02;134.26;110.1;115.91;123.73;112.44;137.1;194.63;109.38;93.45;116.34
581292;16.48;25.45;31.21;31.2;46.26;26.13;27.18;29.52;38.24;36.81;47.62
581293;96.58;133.53;110.73;113.65;162.31;110.03;143.24;252.38;112.8;107.09;125.62
581294;63.76;79.85;87.13;89.99;99.33;77.34;74.27;96.45;99.55;100.3;96.67
581295;40.8;51.42;49.79;44.89;72.2;45.1;43.38;7.38;55.84;52.05;52.35
581296;97.14;129.42;121.11;146.11;140.82;95.08;147.71;265.67;96.2;141.53;161.87
581297;35.5;37.9;37.37;46.25;45.81;37.28;37.98;67.36;35.54;47.07;47.47
581298;37.72;38.42;37.45;47.25;49.92;39.42;39.24;69.95;35.49;48.35;49.09
581299;229.67;267.49;289.57;293.54;243.66;174.71;168.44;240.49;311.66;296.05;260.23
581300;30.52;36.43;37.59;32.28;45.75;33.73;31.78;16.04;39.08;46.99;33.92
581301;86.52;55.33;96.25;68.33;77.04;56.97;58.72;130.82;50.49;65.88;59.12
581302;65.4;73.65;75.5;80.27;97.47;51.32;61.62;49.4;112.69;174.62;169.53
581303;102.44;130.39;129.78;137.98;122.42;96.03;108.56;190.93;113.3;134.68;98.06
581304;23.5;26.4;26.34;28.66;34.18;22.34;23.95;34.63;30.13;36.34;46.92
581305;67.69;76.52;84.72;69.45;63.31;79.41;75.23;77.44;75.97;96.66;70.05
581306;238.4;364.56;323.62;270.82;382.44;223.53;286.72;439.97;243.7;423.0;421.49
581307;112.48;173.26;161.69;182.93;177.12;110.77;102.88;112.65;152.06;246.66;194.3
581308;50.66;72.68;61.79;52.46;79.84;57.93;58.22;124.36;61.69;93.02;88.56
581309;29.36;30.03;30.98;33.64;31.29;32.13;28.77;52.17;33.86;33.13;40.85
581310;45.92;42.36;48.7;47.91;58.03;46.95;51.73;92.74;47.28;54.03;55.9
581311;90.18;123.02;98.93;107.76;161.21;109.51;132.8;252.78;127.31;108.18;119.4
581312;34.08;47.9;48.86;45.62;64.75;48.4;39.09;66.53;47.56;49.29;49.06
581313;110.25;130.74;167.45;177.13;174.12;120.97;120.57;191.17;239.91;181.11;195.21
581314;115.1;146.11;116.8;161.74;144.16;115.61;162.3;216.37;160.43;153.66;193.5
581315;136.52;149.83;120.22;151.63;165.15;135.63;135.64;178.43;146.53;236.24;129.78
581316;43.38;61.29;46.48;61.86;85.44;51.4;50.09;-5.1;122.38;59.13;57.98
581317;30.25;35.06;30.84;34.32;46.36;26.86;27.8;45.09;48.53;47.33;33.98
581318;128.42;156.27;146.93;143.76;167.42;139.12;166.13;296.13;156.76;140.52;164.23
581319;63.76;79.85;87.13;89.99;99.33;77.34;74.27;96.45;99.55;100.3;96.67
581320;100.48;100.85;90.67;75.65;87.15;67.58;86.44;77.19;86.9;88.67;66.72
581321;93.75;90.93;113.91;113.49;100.72;93.15;93.82;206.72;89.47;102.01;98.82
581322;50.06;64.54;69.98;81.67;103.52;51.78;65.32;122.04;138.96;77.6;91.12
581323;32.64;37.91;33.12;38.39;41.03;35.28;31.41;39.1;71.16;45.16;49.22
581324;40.44;53.48;43.9;45.14;48.67;48.46;48.73;56.65;54.79;60.74;67.47
581325;41.17;55.54;38.31;70.11;62.24;46.85;59.46;56.38;116.82;71.39;98.92
581326;40.66;45.65;49.61;49.39;60.53;50.89;45.68;35.21;55.22;42.83;50.65
581327;82.82;113.02;97.57;103.76;137.93;104.48;142.59;219.49;100.79;99.3;108.19
581328;102.44;130.39;129.78;137.98;122.42;96.03;108.56;190.93;113.3;134.68;98.06
581329;16.48;25.45;31.21;31.2;46.26;26.13;27.18;29.52;38.24;36.81;47.62
581330;251.44;383.33;240.75;278.53;342.87;316.72;250.41;209.35;281.74;338.96;337.2
581331;71.03;76.55;92.73;89.9;77.41;62.63;99.85;202.11;66.21;105.47;114.43
581332;90.89;131.37;122.8;119.33;173.43;135.13;106.51;73.71;103.98;172.72;153.63
581333;62.58;80.18;70.73;80.75;74.03;66.67;75.41;130.22;100.7;89.47;75.72
581334;157.95;221.76;206.65;139.0;220.25;131.59;223.7;272.48;235.37;236.82;319.83
581335;35.43;51.1;43.44;45.17;49.19;37.86;41.34;-3.56;52.9;50.24;49.57
581336;60.89;82.66;74.72;65.03;90.52;66.9;70.5;127.54;65.96;98.16;87.28
581337;87.77;107.21;119.67;103.26;137.16;103.09;93.24;141.93;79.47;117.96;107.94
581338;89.4;126.38;105.34;109.32;160.32;105.71;141.47;245.72;112.43;107.08;123.83
581339;94.46;112.01;86.82;120.71;118.07;77.09;103.28;158.52;163.12;124.2;96.48
581340;77.1;119.58;96.22;124.18;63.55;89.07;95.89;153.15;127.36;140.98;82.72
581341;30.25;35.06;30.84;34.32;46.36;26.86;27.8;45.09;48.53;47.33;33.98
581342;181.39;114.17;167.57;119.11;129.93;73.3;100.72;177.02;67.04;141.51;141.99
581343;94.74;134.64;112.35;114.63;162.74;110.77;146.31;252.7;114.08;108.91;127.49
581344;66.71;86.87;75.75;85.85;121.96;77.51;72.24;35.67;154.33;78.27;129.4
581345;71.11;86.45;79.12;70.99;90.42;67.52;77.87;69.7;81.1;116.61;88.33
581346;91.31;167.89;130.6;149.26;134.41;121.16;185.33;221.08;182.51;120.95;253.59
581347;78.4;123.29;101.64;128.52;66.3;87.06;120.38;193.84;122.17;143.27;84.03
581348;45.67;58.03;59.78;57.74;88.15;60.94;49.63;58.57;59.24;59.39;62.39
581349;53.86;100.94;118.45;117.52;134.81;101.32;122.99;252.46;189.61;104.18;168.96
581350;90.07;127.75;105.69;109.33;158.84;105.95;137.81;246.04;112.97;110.63;120.92
581351;54.56;85.22;74.15;77.7;96.33;84.13;80.75;85.29;83.69;94.74;108.74
581352;90.08;168.4;132.12;152.11;133.65;124.85;186.93;221.08;191.9;118.28;254.8
581353;76.62;64.17;68.51;77.16;71.8;70.23;58.03;83.92;73.26;66.58;76.83
581354;43.83;62.39;64.34;49.11;47.76;61.67;60.9;81.41;52.27;53.88;56.86
581355;96.88;104.52;87.36;106.35;107.38;84.71;147.18;137.8;91.01;126.69;93.38
581356;40.18;44.42;44.18;46.29;58.04;40.42;41.57;54.72;47.24;51.35;43.98
581357;56.56;70.26;65.8;66.19;80.67;56.87;68.21;103.73;67.22;80.71;102.66
581358;39.12;42.38;54.49;40.69;65.69;41.62;33.75;52.74;40.87;39.01;61.8
581359;139.92;204.3;174.59;205.7;193.35;136.72;120.37;255.51;226.03;258.84;191.87
581360;59.26;69.82;72.75;77.5;95.93;72.63;60.0;58.91;120.98;64.19;104.27
581361;61.68;78.01;70.7;75.35;40.49;60.66;53.21;65.94;76.87;170.65;84.0
581362;52.57;79.13;69.62;69.66;36.39;75.8;77.77;83.29;65.89;79.08;102.83
581363;28.03;35.57;32.31;37.33;37.21;35.24;28.35;-20.84;39.09;44.67;31.7
581364;230.27;428.31;298.75;243.03;289.72;276.15;311.31;350.58;314.92;306.77;364.53
581365;205.73;268.5;308.73;307.03;230.6;222.58;229.4;314.1;255.42;218.23;226.99
581366;198.63;280.74;242.25;196.67;250.35;141.87;214.99;321.64;166.09;405.69;285.86
581367;59.66;81.22;78.34;87.77;122.31;64.76;69.55;54.32;125.53;174.21;165.39
581368;56.16;73.64;70.43;58.03;107.31;57.21;62.76;149.0;56.2;122.62;102.39
581369;29.0;47.94;32.91;41.07;47.16;46.27;35.3;0.1;47.98;57.17;53.23
581370;238.4;364.56;323.62;270.82;382.44;223.53;286.72;439.97;243.7;423.0;421.49
581371;91.78;131.91;109.29;112.81;162.95;107.88;142.02;242.73;113.14;106.45;125.41
581372;33.58;39.71;45.83;43.72;43.54;41.28;40.55;50.56;44.93;55.69;57.99
581373;45.94;60.78;53.2;63.43;45.27;55.64;65.65;151.22;48.12;64.59;71.72
581374;52.73;73.69;68.06;56.86;99.39;56.64;62.56;149.48;56.13;116.82;97.53
581375;47.97;62.74;68.59;58.23;68.44;63.02;56.55;51.7;57.45;69.39;52.44
581376;90.07;126.0;106.15;110.77;145.06;104.99;147.3;205.79;110.12;102.7;113.49
581377;28.32;38.85;34.59;35.48;39.14;39.65;36.91;39.69;47.93;44.82;41.07
581378;30.28;53.91;32.46;46.3;62.26;40.04;40.19;23.87;77.77;69.12;72.79
581379;94.29;96.06;130.74;79.1;143.65;89.13;67.95;159.81;95.88;112.96;88.12
581380;114.75;166.43;133.39;159.12;177.51;180.3;116.2;111.08;119.91;237.41;197.53
581381;50.66;64.45;58.98;62.05;71.34;54.85;56.62;113.94;66.63;74.5;88.6
581382;34.09;40.08;42.61;37.64;52.22;36.36;33.3;41.19;45.69;56.06;56.33
581383;58.68;73.73;85.92;72.24;96.63;74.92;68.54;56.46;68.1;72.39;90.83
581384;94.34;122.45;121.58;125.44;153.1;89.85;89.32;171.97;136.67;163.31;202.85
581385;75.85;105.29;107.98;118.95;132.52;90.4;98.3;171.55;116.47;100.55;171.55
581386;210.63;292.28;298.84;269.37;345.81;198.01;187.97;381.63;331.82;238.55;282.61
581387;50.66;72.68;61.79;52.46;79.84;57.93;58.22;124.36;61.69;93.02;88.56
581388;67.59;77.43;68.94;59.17;70.6;67.5;69.61;80.77;72.08;77.38;85.98
581389;87.84;117.28;112.92;126.11;120.41;119.61;107.86;104.18;151.03;150.1;136.0
581390;114.72;168.26;131.04;159.3;178.98;179.67;116.2;111.08;119.69;237.41;196.97
581391;312.07;432.29;365.59;358.36;679.35;338.11;402.38;484.54;369.98;617.58;553.27
581392;50.52;45.97;71.26;50.91;82.82;59.29;38.94;59.81;89.34;48.17;53.25
581393;47.97;62.74;68.59;58.23;68.44;63.02;56.55;51.7;57.45;69.39;52.44
581394;56.52;81.05;78.1;86.96;115.45;64.79;69.74;53.21;127.84;163.54;156.81
581395;51.56;65.77;66.17;62.68;72.0;57.24;59.01;135.27;51.51;87.2;79.79
581396;36.12;42.46;48.23;48.06;47.64;40.1;56.3;77.68;47.41;59.97;60.7
581397;38.88;51.31;50.12;55.87;56.33;54.19;49.27;44.73;81.41;55.16;51.47
581398;55.24;63.09;62.79;85.21;85.75;54.28;55.96;27.07;107.96;166.38;132.63
581399;89.06;125.65;106.08;110.72;144.92;104.1;147.3;211.11;104.66;101.07;115.65
